"temperature_C","rr_cumulative","rr_low_95","rr_high_95"
-2.4,1.25922744081512,1.19629269784121,1.32547306404461
-2.3,1.25867930830464,1.19614916515921,1.32447829025017
-2.2,1.25812523073192,1.19599117059524,1.32348727576013
-2.1,1.25756511289863,1.19581866009933,1.3224998621851
-2,1.2569988598763,1.1956315874249,1.32151588361206
-1.9,1.25642637701113,1.19542991415411,1.32053516660267
-1.8,1.25584756992888,1.1952136097055,1.31955753020993
-1.7,1.25526234453976,1.1949826513232,1.31858278601343
-1.6,1.25467060704345,1.19473702404745,1.31761073817383
-1.5,1.25407226393412,1.19447672066609,1.31664118350657
-1.4,1.25346722200563,1.1942017416468,1.31567391157532
-1.3,1.25285538835666,1.19391209505003,1.31470870480506
-1.2,1.25223667039602,1.19360779642252,1.31374533861491
-1.1,1.25161097584792,1.19328886867158,1.31278358157058
-1,1.25097821275741,1.19295534192024,1.31182319555626
-0.9,1.25033828949582,1.1926072533437,1.31086393596568
-0.800000000000001,1.24969111476626,1.19224464698717,1.30990555191191
-0.700000000000001,1.24903659760922,1.19186757356593,1.3089477864555
-0.6,1.24837464740818,1.19147609024794,1.30799037685028
-0.500000000000001,1.24770517389535,1.19107026041961,1.30703305480633
-0.4,1.2470280871574,1.19065015343572,1.30607554676924
-0.300000000000001,1.2463432976413,1.19021584435392,1.30511757421496
-0.200000000000001,1.2456507161602,1.18976741365496,1.30415885395934
-0.100000000000001,1.24495025389935,1.18930494694938,1.30319909848152
0,1.24424182242211,1.1888285346717,1.30223801626011
0.0999999999999996,1.24352533367601,1.18833827176305,1.30127531212121
0.199999999999999,1.24280069999885,1.18783425734323,1.30031068759733
0.299999999999999,1.24206783412487,1.18731659437337,1.29934384129606
0.399999999999999,1.24132664919095,1.18678538930999,1.29837446927748
0.5,1.2405770587429,1.18624075175172,1.29740226543937
0.6,1.23981897674181,1.18568279407962,1.29642692190899
0.699999999999999,1.23905231757036,1.18511163109199,1.29544812944065
0.799999999999999,1.23827699603933,1.18452737963489,1.29446557781789
0.899999999999999,1.23749292739402,1.18393015822908,1.29347895625944
1,1.23670002732081,1.18332008669442,1.29248795382805
