"Notes","State","State Code","Year","Year Code","Month","Month Code","Weekday","Weekday Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Alabama","01","2011","2011","Apr., 2011","2011/04","Friday","6","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Apr., 2011","2011/04","Saturday","7","Renal failure","N17-N19",28,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","May, 2011","2011/05","Sunday","1","Renal failure","N17-N19",25,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","May, 2011","2011/05","Monday","2","Renal failure","N17-N19",19,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","May, 2011","2011/05","Tuesday","3","Renal failure","N17-N19",39,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","May, 2011","2011/05","Wednesday","4","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","May, 2011","2011/05","Thursday","5","Renal failure","N17-N19",18,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","May, 2011","2011/05","Friday","6","Renal failure","N17-N19",16,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","May, 2011","2011/05","Saturday","7","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jun., 2011","2011/06","Sunday","1","Renal failure","N17-N19",22,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jun., 2011","2011/06","Monday","2","Renal failure","N17-N19",31,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jun., 2011","2011/06","Tuesday","3","Renal failure","N17-N19",27,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jun., 2011","2011/06","Wednesday","4","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jun., 2011","2011/06","Thursday","5","Renal failure","N17-N19",30,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jun., 2011","2011/06","Friday","6","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jun., 2011","2011/06","Saturday","7","Renal failure","N17-N19",23,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jul., 2011","2011/07","Sunday","1","Renal failure","N17-N19",20,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jul., 2011","2011/07","Monday","2","Renal failure","N17-N19",12,Not Applicable,Not Applicable
,"Alabama","01","2011","2011","Jul., 2011","2011/07","Tuesday","3","Renal failure","N17-N19",19,Not Applicable,Not Applicable
